PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
-3.1170695026114967,0.23895671102900506,0.5702346377129545,-0.33494893314328733,-0.4828529854262752,0.4318334043291806,0.4342617201174024,-0.11342943905259514,0.08019919881548138,0.8503104581535084,-0.007247270989186788,0.10559058558798184,-0.04311630057959959,0.18859318434417666,0.23191866535853523,-0.09163370715083044,0.022285906107210957
-2.8160447117388716,1.0036776739528113,0.36211176699065695,-0.4714383400761163,-0.6749599927352984,0.6260408215904945,0.31261830971176086,0.7749377785788574,-0.19203447821175829,0.05948747197268839,-0.04326854364270913,-0.06752303501152274,-0.024831093414703242,-0.039162395596873345,0.02518272330153226,0.00670360189608582,-0.004360093532425514
-1.8015646549765165,2.49775753876176,0.2229056119694821,-0.9622559729887086,0.030512673952348843,-0.5856111537994796,-0.1456996574601966,-0.5369332405406885,0.27745943295538156,-0.6851373324052523,0.16968120087170768,-0.027443921662627324,-0.4445816348841381,-0.1077926233926427,-0.16441843009207358,0.0007703344578344207,-0.0024851233970880383
-0.7091414724232565,-0.531776022606426,-0.6413882029051919,0.8306243224976716,0.47135559214778644,-0.46678825841720006,-0.15388132758243442,0.04904788719397885,0.4154834658215506,0.21679910267845964,-0.15327903316915886,-0.39040948162381717,-0.1366308033818508,0.803556289598762,-0.39228509691274116,-0.16225562183509545,-0.03572673601040912
-3.113922415832043,0.6746530899810153,0.35615828565606644,1.0681245337128344,-0.3792719732491037,-0.4391193685640461,0.19932124537923868,0.2841991248127364,-0.1962195452033556,0.15320339901559005,0.2651348795346854,-0.1865822473205721,0.026260724594505513,0.016019582106278907,0.13016655234002728,-0.0012666054940205576,-0.006208912419576175
2.5455338764331863,1.1957086980131915,-0.04571610542284088,-0.21288389211325065,0.6641786198575907,0.3494126093474934,0.3372539522247602,-0.41641476939892763,-0.6095554808243876,0.20072754231422213,-0.02057819230029581,0.2734649151173325,0.3381221743181603,0.21774230603818873,0.4537449143790633,-0.6667606065013763,0.04599016874088925
-1.076666121856734,-1.6596428698599581,-0.17068800472152112,-0.2607584522109617,0.39300018050436775,-0.5664193341690663,0.37070038405107564,-0.11042709011330662,-0.009987321494766221,-0.014704520755105588,-0.12013299995996385,0.353669089144954,-0.2172232358263167,-0.17379504163908313,-0.11735897675144813,-0.09038125454033805,-0.6432122955531359
-3.080118904145259,0.4102766003559346,0.43625440310797325,-0.33135865148157,-0.6186353251987177,-0.5091629511501482,0.09210981446876665,-0.15183777873287033,0.6282490144151947,-0.7133867050642391,0.3215251688410816,0.259982161090223,-0.03412780731643397,0.07858213192580127,0.2789951431882278,-0.03954562725788979,-0.00544711391080732
3.244779100757513,1.0183026425638808,0.6471628932104528,-0.36451382367059776,0.10905592542066271,-0.35336916719572514,-0.24292061399680343,1.0456506842587172,0.1075851015579522,0.44890502235622903,0.09244071215389843,-0.399864553756026,0.09367381648894951,-0.8091740963401217,0.8419737142969073,-0.1182869427597424,-0.014434313738367961
0.25298120586405026,-0.6274263350445042,-0.262479547531514,-0.36567921369100237,-0.24025044889787933,-0.5542774986226024,-0.43988816850379464,-0.04965931753286504,0.05192405677081535,0.467810694267457,0.04730523332878159,0.5967394226686572,0.5008494447845875,-0.4135309558793478,0.33699710470236843,-0.6801236815359815,-0.6689227177693738
-1.262280024485901,-1.2826396317532078,-0.1872915415868318,-0.1691617184660122,-0.3917847785229368,-0.5132539694815055,-0.5561832262942668,-0.11307495409586607,-0.004664728010345731,0.7385035946595331,-0.5083950002720808,-0.23890868122431103,0.6497702824577687,-0.12830880956629842,-0.4336720737531369,-0.14420332475509537,-0.0404312119756798
2.6591249466816866,1.612234812603171,-0.5766434055919047,0.7512030904393739,-0.4046108426435816,-0.5009686113983511,0.1166109207952502,-0.2753229504499072,-0.6274400132200054,-0.23581032432657434,0.06747526779926612,0.31192195932658684,0.3442553961771685,-0.03252359473932276,-0.021484809035280605,-0.15202861746914384,-0.05319469736268475
0.120283118180672,-0.10422845086276489,-1.07418797054928,-0.7616456844972734,0.4479615356114756,-0.529997929875664,1.2276801982632364,-0.16374821524288716,0.33351433868945624,0.04138910153383307,-0.16523102888971866,-0.7120724250870467,0.2165251620614263,-0.06786910225142062,-0.49676849326131534,-0.4875829036365006,-0.07845475504646848
-2.934989120197793,0.810402694839115,0.38232145683112295,-0.39898130460087133,-0.7468843534142845,0.6247179792558506,0.3384208113126602,0.7588999088458768,-0.172537797063198,0.0585427276949701,-0.022126017813401067,-0.03531993397365757,0.009744142580932896,-0.01728947744052728,0.07115722177904282,0.0035650452241570707,-0.00494019903701398
-2.4044673932543734,1.095792494462748,0.7023258913595886,-0.5514428609952429,-0.5354302234697833,-0.41345465557807215,-0.17486331363091237,0.5495975726062495,0.744189239615577,-0.7852831625356143,-0.23462467196780057,0.3979722001428543,0.6511476846856501,-0.07413418834673732,0.008343914370653849,-0.0972553138074225,-0.050725646600165375
-1.4414848779178522,-1.1104758057778277,-0.924526436879288,0.6363776402852689,-0.7008800748922891,0.5665327480445098,-0.579083608257805,-0.023022504921930573,-0.47392727145651203,0.12079460636759393,-0.26134041299530564,-0.07551623708770566,-0.29264425644157677,-0.28620558416809294,0.04318618993464418,-0.6664120711256163,-0.019897907561874692
2.781193417014194,0.448855723619206,0.7926788301404742,0.5097403652085221,0.5500891272092225,-0.34059506896299857,0.44747674425186035,1.0488678633687798,0.036618857522726644,0.07821945566028238,0.2968769199463965,0.10661975442898786,0.17303891910995706,0.17859282977043883,-0.5241248573820152,-0.430754024847086,0.0184175847873857
3.3875234957220806,1.3142591585311172,0.40054126155691006,0.6016297337926407,0.007739654172402008,-0.5218227913698259,-0.005757678561857826,-0.22873020211716052,-0.16286715418716097,0.44436112552397383,0.2246044282939528,-0.1515064019546894,-0.1479692379248374,0.017739429924584493,0.02154779727058287,-0.8896024208243472,0.0040270899813751385
0.6502930690093159,0.02953994654875519,0.20754501724592034,-0.27651082513868575,0.6990294762340772,-0.45475609298089104,-0.7220562825504193,0.2038377999349901,0.18833364900737892,0.3345431831775622,0.007613715402071092,-1.058265430712054,-0.6108214709700849,-0.0777254938514847,0.20201107988682276,0.5970870540244401,-0.030808368742296408
1.4077232616286417,-0.9177191762147021,0.584070999837537,0.5817614879859144,-0.4484195821432652,-0.5259346045563834,0.5759832228619163,-0.2540047395940245,0.31365300083866676,0.05874363907402319,-0.48685109608095056,-0.21182741229393331,0.3218169490297266,0.27714046145201415,-0.1505709734289154,0.5780176930507825,0.00423696969149856
-1.4420521309116539,2.5112621476622516,0.7451588432982313,-1.070477134552588,0.3508088903060073,0.391168070169849,-0.3054408276755243,-0.5631308358682894,-0.46942995906903406,-0.32122877040058534,-0.19879570363015278,-0.22686912618910937,0.4857668854223004,-0.1661909374237676,0.1554335801627963,0.20397690143714664,-0.167150875143482
3.590521033315142,1.2926626895253623,0.21184050191510573,0.7017900001593945,-0.3026802585607791,-0.5450548391883858,0.1102003637918158,-0.31224541321329136,-0.21867321050047384,0.49051473588217104,0.03936674767073153,0.2787271425238832,-0.17433507367149342,0.12202165544627613,-0.006682422842128277,-0.18181759537245734,0.0005739306919460077
-3.1556829205397983,0.4422060262086691,0.414034643087566,-0.24026340911846777,-0.9386492104683631,-0.35958814209984735,0.3714060701282135,0.8809529215349583,-0.11662486769993902,0.017697437663202586,0.03973117211167301,-0.032986174405246815,0.0739408422942382,0.019267305695961856,0.11818843257982281,0.0007042411637737944,-0.030320799349756254
-2.1676566173167693,2.1515543401595996,0.1782289729009121,0.5372199999058992,0.2805057606600399,-0.5594468099394281,-0.14187777509952057,-0.45456347739372205,0.48310600078868404,-0.6262804477708929,0.2971806241734682,0.02011487462849615,-0.3254861696294478,-0.04983407191717992,-0.016118345738750595,0.03345890323635352,0.01913919354200444
-0.2868120895509176,-0.49283794574823636,-1.0748594572492365,-0.31844739866598243,-0.6431212473560864,0.4940905128744163,-0.6779099421292174,-0.0373529031497479,-0.46561186442761837,-0.11751094508933385,0.30320714172533647,0.7246919266286865,-0.1867762748199665,-0.03820960889665875,0.3450928853164382,0.25032096137556265,0.049927764990849624
1.6401034348869432,-0.11047418459632286,0.8145028432885736,-0.24862216578532004,0.9577462512198243,-0.49565845049840673,-0.44433380729746147,0.2825936448913092,-0.2338998899775741,0.27680145467964173,0.5188414634413052,-0.19697454413560705,0.3069476513652055,-0.2989630693601054,0.2964467274937993,0.3431655115124175,-0.7141691541644598
2.2237772897603416,-0.36541220233811006,0.8271569713582757,0.07595992466598378,0.23186569274170638,-0.411163866805869,0.7186924775318555,0.6945742005633656,0.0511030416746342,-0.1819934033654397,-0.6254891109030423,-0.22400286729134317,0.32274528200783115,0.31623770108530797,0.23838494878168537,0.8989631685467984,-0.11544477462358965
2.212807197331025,1.282979753844475,-0.10129311130106122,0.3842417539948343,0.8353484105453022,-0.6140256804940076,0.2769965541988795,-0.28943322659204074,-0.4624922354599739,0.36755585420415476,0.1459554941418921,0.7971811233137308,0.2689198150022608,-0.5662612099966234,-0.5563502563275324,0.4159199276265601,0.06442610073882915
-0.3140038109755911,-1.3437306512304557,0.10279017998166595,0.43573910772208546,0.06274049336703401,-0.4885912651169283,-0.2353584045392439,-0.032170132220643466,0.3997373205696698,0.11841774942025168,-0.01225045478982792,-0.702947630571505,-0.37119657598569705,0.909195678376219,-0.051527993619591095,0.11965876655936854,0.02305280980413313
1.0165003791069682,0.70058433054736,-0.7246852766737882,-0.22402338129208105,0.2743765269107043,-0.5031351254545294,-0.4959399740955307,0.08151252119847405,0.6976239464665644,0.21941711141547698,0.4261306547032624,0.08685564012691749,-0.3997627972547063,-0.43254348407426135,0.6042372061712666,-0.30166583589705787,-0.5598710209641157
0.17733870028560766,-0.664570848236243,-0.27061283186406,0.23973582382674952,0.1739728315320896,-0.5204995191458923,0.47616257236416015,0.030760969118482986,0.33846051847724845,0.3847411207489478,0.7153373339390658,-0.04240525103218956,0.1397279258128828,-0.5201888999713493,0.19502541078873048,0.0846342519395072,0.13648073241281833
